ip,request_count,max_req_count_5min,avg_req_count_5min,requests_per_second,avg_time_between_requests,unique_endpoints,unique_ids_accessed,status_404_count,max_error_rate_5min,suspicious_ua_ratio,bot_ratio,mobile_ratio,post_frequency,max_repeated_endpoint_hits,login_attempt_count,failed_login_count,failed_login_rate,max_login_req_per_min,avg_time_between_login_attempts,iso_prediction,iso_score_raw
82.99.241.66,2,2,2.0,2.0,1.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25333885427486763
83.120.114.4,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
83.120.121.135,2,2,2.0,0.0158730158730158,126.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2685409546577999
83.120.122.254,19,18,9.5,0.0368217054263565,28.666666666666668,19,53,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.22134265746636944
83.120.138.237,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
83.120.148.123,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
83.120.160.242,139,87,69.5,0.3638743455497382,2.7681159420289854,126,122,0,0.0114942528735632,0.0,0.0,0.9784172661870504,0.0,13,0,0,0.0,0.0,0.0,1,0.00766845750998324
83.120.175.15,2,2,2.0,0.05,40.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27210129533899946
83.120.2.57,7,7,7.0,0.0315315315315315,37.0,7,19,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2521141037567798
83.120.223.38,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
83.120.230.161,3,3,3.0,3.0,0.5,3,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2305824776831102
83.120.240.242,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
83.120.66.228,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
83.120.67.174,3,2,1.5,0.0306122448979591,49.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27052334105619197
83.120.70.21,3,3,3.0,0.4285714285714285,3.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.272500903175306
83.121.127.147,2,2,2.0,0.0476190476190476,42.0,2,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.272486825567752
83.121.135.169,3,1,1.0,0.0034246575342465,438.0,3,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24615754789076866
83.121.138.131,3,1,1.0,0.0017251293847038,869.5,3,11,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2046577875631903
83.121.143.5,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
83.121.144.53,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2646730848767229
83.121.152.4,73,72,36.5,0.2525951557093425,4.013888888888889,70,71,0,0.0,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0,1,0.13340254084757863
83.121.159.152,3,3,3.0,0.25,6.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27360754563451667
83.121.172.198,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2663234326004844
83.121.188.56,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
83.121.196.181,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
83.121.196.28,43,34,7.166666666666667,0.0190602836879432,53.71428571428572,43,92,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.17562839370520078
83.121.232.38,7,4,2.333333333333333,0.0158013544018058,73.83333333333333,7,15,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25883423811632306
83.121.252.103,3,2,1.5,0.0080428954423592,186.5,3,12,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2566688123844559
83.121.32.66,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
83.121.45.15,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
83.121.79.80,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2757846831061332
83.121.95.78,3,2,1.5,0.0089020771513353,168.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2614499463278077
83.122.103.93,2,1,1.0,0.0571428571428571,35.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.271070497037411
83.122.106.8,14,10,7.0,0.1505376344086021,7.153846153846154,14,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24969998373685298
83.122.112.61,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
83.122.124.140,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
83.122.141.176,2,1,1.0,0.0014214641080312,1407.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2075030769657346
83.122.145.254,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
83.122.170.206,2,2,2.0,0.0166666666666666,120.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26758881767580484
83.122.171.225,8,6,4.0,0.0365296803652968,31.285714285714285,8,23,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.22476751827068425
83.122.175.96,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
83.122.177.122,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
83.122.180.216,7,3,2.333333333333333,0.0102489019033674,113.83333333333331,7,16,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2526214135649852
83.122.189.134,2,1,1.0,0.0078431372549019,255.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25181028631243696
83.122.19.86,4,4,4.0,0.0459770114942528,29.0,4,12,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.26335117357561644
83.122.193.45,1,1,1.0,1.0,0.0,1,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27414556474865065
83.122.2.71,2,1,1.0,0.0135135135135135,148.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2613443840625071
83.122.213.172,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
83.122.219.237,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
83.122.238.32,3,3,3.0,0.4285714285714285,3.5,3,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27228902543199973
83.122.247.8,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
83.122.3.201,2,2,2.0,0.1176470588235294,17.0,2,11,0,0.0,0.0,0.0,1.0,0.5,1,0,0,0.0,0.0,0.0,1,0.15584648480715646
83.122.30.90,7,4,3.5,0.0205882352941176,56.66666666666666,7,15,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25823147411236536
83.122.58.155,19,19,19.0,0.8636363636363636,1.2222222222222223,19,16,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.22626244878906132
83.122.66.12,1,1,1.0,1.0,0.0,1,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27414556474865065
83.122.78.130,4,2,1.3333333333333333,0.0076628352490421,174.0,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25975229599547006
83.122.87.94,1,1,1.0,1.0,0.0,1,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27414556474865065
83.122.93.66,2,2,2.0,0.08,25.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2729068832344626
83.122.93.90,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
83.123.106.84,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
83.123.118.218,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
83.123.120.223,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
83.123.14.81,62,47,31.0,0.3024390243902439,3.360655737704918,59,65,0,0.0,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0,1,0.16178412100567324
83.123.143.10,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
83.123.148.42,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
83.123.156.151,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
83.123.173.116,2,2,2.0,0.1666666666666666,12.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27422920280354707
83.123.178.225,7,5,3.5,0.023972602739726,48.66666666666666,6,14,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.2466792650596764
83.123.181.235,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
83.123.183.55,3,3,3.0,0.0297029702970297,50.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2720322420764328
83.123.192.36,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
83.123.209.80,2,2,2.0,0.0120481927710843,166.0,2,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25969146560986023
83.123.214.110,2,2,2.0,0.1818181818181818,11.0,2,7,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24667786404562553
83.123.231.74,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
83.123.232.132,3,3,3.0,0.0204081632653061,73.5,3,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.270912408739761
83.123.242.230,3,3,3.0,0.125,12.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27319295250237563
83.123.38.191,14,14,14.0,0.7368421052631579,1.4615384615384617,14,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2425357414615414
83.123.45.78,2,2,2.0,0.0317460317460317,63.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27210129533899946
83.123.47.9,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
83.123.57.163,4,4,4.0,0.1666666666666666,8.0,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2688543146666438
83.123.86.60,36,36,36.0,0.6545454545454545,1.5714285714285714,35,24,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.19531548311517422
85.115.60.201,2,2,2.0,1.0,2.0,1,0,0,0.0,1.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,1,0.16199930558948156
85.132.61.122,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2660360988089254
85.239.198.13,3,3,3.0,0.5,3.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2713079627722512
85.239.219.49,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
85.97.203.104,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
86.106.194.57,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
86.107.147.16,48,48,48.0,3.2,0.3191489361702128,48,28,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.12920242999407194
86.107.214.107,1,1,1.0,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24351865502272252
86.55.10.86,2,2,2.0,0.4,5.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27392319194713416
86.55.111.105,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
86.55.121.253,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
86.55.175.97,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
86.55.176.169,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
86.55.179.167,8,3,1.6,0.0041950707918196,272.42857142857144,8,33,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2355990059724286
86.55.185.143,19,15,9.5,0.4318181818181818,2.4444444444444446,19,27,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.23979339478285316
86.55.189.179,77,77,77.0,1.75,0.5789473684210527,74,71,0,0.0,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0,1,0.09474157946214135
86.55.216.175,2,2,2.0,0.0084745762711864,236.0,2,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2582277774909147
86.55.228.98,2,2,2.0,0.1818181818181818,11.0,2,6,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24667786404562553
86.55.27.236,22,21,11.0,0.1116751269035533,9.38095238095238,18,9,0,0.0,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0,1,0.20564353510653444
86.55.30.186,11,11,11.0,1.2222222222222223,0.9,6,1,8,0.7272727272727273,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.05324247989632913
86.55.4.105,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
86.55.46.218,147,143,73.5,0.506896551724138,1.9863013698630136,140,101,0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,0.0,1,0.04119728812668255
86.55.56.229,2,2,2.0,0.011049723756906,181.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2628457371594758
86.55.63.31,1,1,1.0,1.0,0.0,1,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2757846831061332
86.55.69.242,11,6,2.75,0.0072083879423328,152.6,11,26,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.23791716629989818
86.55.7.86,52,52,52.0,1.1555555555555554,0.8823529411764706,51,46,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.16794543214846308
86.55.7.91,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
86.55.71.199,2,2,2.0,0.2857142857142857,7.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2750249841454396
86.55.71.234,5,3,2.5,0.01953125,64.0,5,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2632300811012815
86.55.74.48,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
86.55.78.230,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
87.229.108.212,2,2,2.0,0.1111111111111111,18.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2738215632615118
87.250.224.78,1,1,1.0,1.0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.16520309451689275
87.250.224.85,1,1,1.0,1.0,0.0,1,10,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.07088397469843166
87.251.148.24,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
87.251.155.150,27,27,27.0,1.0384615384615383,1.0,27,26,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.21682708386416383
88.99.136.237,1,1,1.0,1.0,0.0,1,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.1742011669902001
88.99.2.203,1,1,1.0,1.0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.16520309451689275
89.165.19.187,4,3,2.0,0.0077972709551656,171.0,4,10,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2598298951456534
89.165.78.8,2,2,2.0,2.0,1.0,2,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2530147469988429
89.196.14.184,45,27,22.5,0.2295918367346938,4.454545454545454,38,35,0,0.1111111111111111,0.0,0.0,1.0,0.0,4,0,0,0.0,0.0,0.0,1,0.15543017847830104
89.196.15.167,168,139,84.0,0.4628099173553719,2.1736526946107784,152,139,0,0.0071942446043165,0.0,0.0,1.0,0.0059523809523809,11,0,0,0.0,0.0,0.0,-1,-0.019311819099303573
89.196.174.69,16,8,8.0,0.0575539568345323,18.53333333333333,16,39,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.23950666038052354
89.196.184.126,6,4,3.0,0.0060790273556231,197.4,6,15,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2489662874058377
89.196.196.194,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
89.196.21.234,38,38,38.0,1.4074074074074074,0.7297297297297297,38,39,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.19031579473611365
89.196.28.78,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
89.196.86.147,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
89.196.86.202,12,12,12.0,6.0,0.1818181818181818,7,1,8,0.6666666666666666,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.024017047961832017
89.196.88.186,3,3,3.0,0.125,12.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27319295250237563
89.198.100.185,6,6,6.0,0.3,4.0,6,13,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25472782651301024
89.198.111.226,11,11,11.0,2.75,0.4,11,18,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.22793024375231574
89.198.116.98,2,2,2.0,0.05,40.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27210129533899946
89.198.12.30,3,3,3.0,0.0428571428571428,35.0,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2718663878105258
89.198.124.86,7,3,2.333333333333333,0.0131826741996233,88.5,7,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25705686788057525
89.198.162.19,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
89.198.174.208,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
89.198.184.125,12,9,4.0,0.0032546786004882,335.1818181818182,12,29,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.22348974295411828
89.198.187.17,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2663234326004844
89.198.187.220,9,4,2.25,0.0081669691470054,137.75,1,0,0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,0.0,1,0.15551209702509866
89.198.193.18,7,5,2.333333333333333,0.0050107372942018,232.83333333333331,7,19,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.23998567956317407
89.198.2.52,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24683447589878083
89.198.226.251,2,2,2.0,0.1176470588235294,17.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2738215632615118
89.198.36.172,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
89.198.4.50,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
89.198.44.234,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
89.199.100.90,15,11,7.5,0.0852272727272727,12.571428571428571,15,21,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24337931723199357
89.199.112.227,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
89.199.115.156,6,4,3.0,0.0049668874172185,241.6,6,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24583661255875233
89.199.116.148,2,2,2.0,0.1666666666666666,12.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27422920280354707
89.199.117.168,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2748916486007731
89.199.136.3,2,2,2.0,0.1333333333333333,15.0,2,5,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2738215632615118
89.199.138.136,55,54,27.5,0.7236842105263158,1.4074074074074074,53,53,0,0.0,0.0,0.0,1.0,0.0,3,0,0,0.0,0.0,0.0,1,0.18030822093476645
89.199.165.30,5,3,1.6666666666666667,0.0054585152838427,229.0,5,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25157599495679844
89.199.187.144,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
89.199.193.251,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24763291631524303
89.199.23.228,112,56,28.0,0.1206896551724138,8.36036036036036,84,60,26,0.6666666666666666,0.0,0.0,1.0,0.0,15,0,0,0.0,0.0,0.0,-1,-0.04153407929047237
89.199.254.29,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.27458555541544266
89.199.32.187,4,4,4.0,0.0279720279720279,47.66666666666666,3,19,0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.24648127423720767
89.199.43.167,1,1,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2663234326004844
89.199.48.167,2,2,2.0,2.0,1.0,2,6,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.25333885427486763
89.199.97.52,1,1,1.0,1.0,0.0,1,4,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2756218683739053
89.212.162.177,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,1,0.24278264169499403
89.219.115.217,11,11,11.0,5.5,0.2,6,1,8,0.7272727272727273,0.0,0.0,1.0,0.0,2,0,0,0.0,0.0,0.0,1,0.027503306657916782
89.235.83.234,3,3,3.0,0.0405405405405405,37.0,3,8,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.2718663878105258
89.235.89.194,27,27,27.0,0.391304347826087,2.6538461538461537,27,37,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0,1,0.22174791828276535
