ip,request_count,max_req_count_5min,avg_req_count_5min,requests_per_second,avg_time_between_requests,unique_endpoints,unique_ids_accessed,status_404_count,max_error_rate_5min,suspicious_ua_ratio,bot_ratio,mobile_ratio,post_frequency,max_repeated_endpoint_hits,login_attempt_count,failed_login_count,failed_login_rate,max_login_req_per_min,avg_time_between_login_attempts
51.38.65.189,3,2,1.5,0.011538461538461539,130.0,3,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
51.38.82.173,1,1,1.0,1.0,0.0,1,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
51.38.82.200,4,2,2.0,0.011428571428571429,116.66666666666667,4,5,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
51.75.145.95,1,1,1.0,1.0,0.0,1,3,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
51.75.252.64,37,37,37.0,0.6851851851851852,1.5,37,39,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
51.75.93.31,4,3,2.0,0.014652014652014652,91.0,4,9,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
52.162.211.179,135,135,135.0,3.857142857142857,0.26119402985074625,135,108,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
52.7.238.253,30,2,2.0,0.0027690603655159685,373.58620689655174,1,0,0,0.0,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,0.0
54.205.25.209,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.242.167.40,1,1,1.0,1.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.111.160,4,3,2.0,0.000499001996007984,2672.0,4,14,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
54.36.118.109,3,3,3.0,0.2,7.5,3,7,0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.10,5,1,1.0,0.0004829051574270813,2588.5,5,24,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.100,7,1,1.0,0.000678360306231224,1719.8333333333333,7,31,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.101,2,1,1.0,0.00025471217524197657,7852.0,2,16,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.102,6,2,1.2,0.0008811866647084741,1361.8,6,29,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.103,6,1,1.0,0.0006524575902566333,1839.2,6,21,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.104,5,1,1.0,0.0005659950192438306,2208.5,5,26,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.105,6,1,1.0,0.000586281024037522,2046.8,6,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.106,5,2,1.25,0.0012933264355923435,966.5,5,22,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.107,2,1,1.0,0.0012172854534388314,1643.0,2,14,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.108,8,2,1.3333333333333333,0.0009004952723998199,1269.142857142857,8,28,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.109,6,2,1.2,0.0006229235880398671,1926.4,6,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.11,7,2,1.1666666666666667,0.0008022922636103152,1454.1666666666667,7,30,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.110,6,1,1.0,0.0006629101756711965,1810.2,6,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.111,3,1,1.0,0.0007032348804500703,2133.0,3,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.112,2,1,1.0,0.0009233610341643582,2166.0,2,13,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.113,8,2,1.1428571428571428,0.0008068582955118507,1416.4285714285713,8,42,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.114,9,1,1.0,0.0009124087591240876,1233.0,9,41,1,1.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.115,4,1,1.0,0.000789110278161373,1689.6666666666667,4,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.116,4,1,1.0,0.00045589240939138365,2924.6666666666665,4,12,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.117,6,1,1.0,0.0007085498346717053,1693.6,6,24,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.118,6,1,1.0,0.0005971337579617834,2009.6,6,27,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.119,5,1,1.0,0.0017593244194229415,710.5,5,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.12,6,1,1.0,0.000646551724137931,1856.0,6,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.120,1,1,1.0,1.0,0.0,1,9,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.121,3,1,1.0,0.001183431952662722,1267.5,3,19,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.122,4,1,1.0,0.0006283380458686773,2122.0,4,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.123,6,2,1.2,0.0009135200974421437,1313.6,6,27,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.124,2,1,1.0,0.00040314452731304173,4961.0,2,11,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.125,3,1,1.0,0.0004073319755600815,3682.5,3,18,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.126,3,1,1.0,0.00040666937779585197,3688.5,3,17,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.127,4,1,1.0,0.0007670182166826462,1738.3333333333333,4,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.128,4,1,1.0,0.0006408202499198974,2080.6666666666665,4,22,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.129,6,1,1.0,0.0009124087591240876,1315.2,6,37,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.13,4,2,1.3333333333333333,0.0011658408627222385,1143.6666666666667,4,31,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.130,9,2,1.125,0.001502755050926699,748.625,9,31,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.131,4,1,1.0,0.0004409657149156653,3023.6666666666665,4,18,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.132,5,1,1.0,0.0006106497313141182,2047.0,5,24,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.133,3,1,1.0,0.00039452919516044186,3802.0,3,19,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.134,6,2,1.2,0.0006989748369058714,1716.8,6,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.135,7,1,1.0,0.00065359477124183,1785.0,7,28,0,0.0,1.0,1.0,0.0,0.0,1,1,0,0.0,1.0,0.0
54.36.148.136,1,1,1.0,1.0,0.0,1,3,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.137,6,1,1.0,0.0006478781988986071,1852.2,6,26,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.138,4,2,1.3333333333333333,0.0004153686396677051,3210.0,4,17,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.139,3,1,1.0,0.0008269018743109151,1814.0,3,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.14,7,2,1.1666666666666667,0.000687757909215956,1696.3333333333333,7,24,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.140,7,1,1.0,0.000687757909215956,1696.3333333333333,7,26,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.141,4,1,1.0,0.0008309098462816784,1604.6666666666667,4,40,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.142,1,1,1.0,1.0,0.0,1,13,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.143,7,1,1.0,0.0009039256198347108,1290.6666666666667,7,23,0,0.0,1.0,1.0,0.0,0.0,1,1,0,0.0,1.0,0.0
54.36.148.144,6,1,1.0,0.0008961911874533233,1339.0,6,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.145,5,1,1.0,0.0005929791271347248,2108.0,5,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.146,2,1,1.0,0.0002707459049681874,7387.0,2,11,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.147,4,1,1.0,0.0004681100058513751,2848.3333333333335,4,14,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.148,5,2,1.25,0.0007434944237918215,1681.25,5,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.149,4,2,1.3333333333333333,0.00044603033006244426,2989.3333333333335,4,28,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.15,3,1,1.0,0.000690766751093714,2171.5,3,19,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.150,7,2,1.1666666666666667,0.0007631091246048185,1528.8333333333333,7,34,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.151,6,2,1.5,0.0007190795781399808,1668.8,6,24,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.152,7,1,1.0,0.0009508285791904374,1227.0,7,30,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.153,4,1,1.0,0.0005581914596706671,2388.6666666666665,4,24,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.154,5,1,1.0,0.0004851072086931212,2576.75,5,39,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.155,3,2,1.5,0.0011164867882396724,1343.5,3,21,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.156,7,2,1.1666666666666667,0.0009428879310344828,1237.3333333333333,7,31,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.157,2,1,1.0,0.0013745704467353953,1455.0,2,33,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.158,6,1,1.0,0.0011580775911986102,1036.2,6,29,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.159,7,1,1.0,0.0008202484180923366,1422.3333333333333,7,29,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.16,7,2,1.1666666666666667,0.0008272276057669581,1410.3333333333333,7,37,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.160,4,1,1.0,0.0005148667782211353,2589.6666666666665,4,21,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.161,5,1,1.0,0.0008169934640522876,1530.0,5,26,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.162,8,1,1.0,0.0009175364147264595,1245.5714285714287,8,35,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.163,4,1,1.0,0.00039924144126160294,3339.6666666666665,4,21,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.164,4,1,1.0,0.0003949057162602429,3376.3333333333335,4,22,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.165,5,1,1.0,0.0008330556481172943,1500.5,5,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.166,4,1,1.0,0.0007942811755361397,1678.6666666666667,4,22,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.167,3,1,1.0,0.0003917471924784539,3829.0,3,14,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.168,1,1,1.0,1.0,0.0,1,9,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.169,2,1,1.0,0.00392156862745098,510.0,2,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.17,9,2,1.125,0.001491300745650373,754.375,9,36,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.170,2,1,1.0,0.0009332711152589828,2143.0,2,9,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.171,6,1,1.0,0.0008888888888888889,1350.0,6,26,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.172,7,2,1.1666666666666667,0.0007631091246048185,1528.8333333333333,7,29,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.173,6,1,1.0,0.0007534848675122441,1592.6,6,27,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.174,8,1,1.0,0.0009398496240601503,1216.0,8,36,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.175,4,1,1.0,0.0009350163627863488,1426.0,4,21,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.176,5,1,1.0,0.00046533271288971617,2686.25,5,19,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.177,6,2,1.2,0.0006415053993371111,1870.6,6,22,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.178,3,1,1.0,0.0005308794903556893,2825.5,3,22,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.179,7,1,1.0,0.0012818165171214063,910.1666666666666,7,27,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.18,7,2,1.1666666666666667,0.0007394886963870695,1577.6666666666667,7,29,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.180,5,1,1.0,0.0006130456105934281,2039.0,5,33,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.181,5,1,1.0,0.0009540164090822362,1310.25,5,29,0,0.0,1.0,1.0,0.0,0.0,1,1,0,0.0,1.0,0.0
54.36.148.182,6,2,1.2,0.0007145409074669524,1679.4,6,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.183,4,1,1.0,0.0004082049188692724,3266.3333333333335,4,24,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.184,7,1,1.0,0.0008442889880593415,1381.8333333333333,7,31,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.185,5,1,1.0,0.0004765081482893357,2623.25,5,26,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.186,7,1,1.0,0.0007815116668527409,1492.8333333333333,7,29,0,1.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.187,4,1,1.0,0.0004570906182150611,2917.0,4,15,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.188,5,1,1.0,0.0008081461128171974,1546.75,5,19,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.189,3,1,1.0,0.0004110715264456015,3649.0,3,26,0,0.0,1.0,1.0,0.0,0.0,1,1,0,0.0,1.0,0.0
54.36.148.19,6,1,1.0,0.0006778895040108463,1770.2,6,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.190,5,1,1.0,0.0007111363959607452,1757.75,5,27,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.191,8,1,1.0,0.0007908264136022143,1445.142857142857,8,34,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.192,7,2,1.1666666666666667,0.0008473550417624985,1376.8333333333333,7,30,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.193,7,2,1.1666666666666667,0.001276440554339898,914.0,7,28,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.194,8,2,1.1428571428571428,0.0008123476848090983,1406.857142857143,8,42,0,0.0,1.0,1.0,0.0,0.0,1,1,0,0.0,1.0,0.0
54.36.148.195,3,1,1.0,0.0005191209551825575,2889.5,3,17,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.196,6,2,1.5,0.0008371703641691084,1433.4,6,28,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.197,6,2,1.2,0.0010706638115631692,1120.8,6,26,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.198,6,1,1.0,0.0006008411776487082,1997.2,6,29,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.199,7,1,1.0,0.0010047366154729439,1161.1666666666667,7,30,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.20,3,1,1.0,0.0009640102827763496,1556.0,3,16,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.200,5,3,1.6666666666666667,0.0005320280910832092,2349.5,5,27,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.201,3,2,1.5,0.008547008547008548,175.5,3,17,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.202,7,1,1.0,0.0006782288537932371,1720.1666666666667,7,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.203,4,1,1.0,0.0015325670498084292,870.0,4,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.204,5,1,1.0,0.0006221226825930073,2009.25,5,24,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.205,8,2,1.1428571428571428,0.0009832841691248771,1162.2857142857142,8,27,1,1.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.206,6,1,1.0,0.0006738544474393531,1780.8,6,24,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.207,4,1,1.0,0.0004576659038901602,2913.3333333333335,4,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.208,2,1,1.0,0.0006946856547412296,2879.0,2,16,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.209,5,1,1.0,0.000833472245374229,1499.75,5,26,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.21,9,1,1.0,0.0010062611806797854,1118.0,9,45,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.210,8,2,1.1428571428571428,0.0010070493454179255,1134.857142857143,8,31,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.211,6,2,1.2,0.0006259780907668231,1917.0,6,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.212,2,1,1.0,0.0004795013186286262,4171.0,2,14,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.213,1,1,1.0,1.0,0.0,1,11,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.214,4,2,1.3333333333333333,0.0005899705014749262,2260.0,4,28,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.215,1,1,1.0,1.0,0.0,1,4,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.216,5,1,1.0,0.00047542074736141483,2629.25,5,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.217,3,2,1.5,0.0002947533896639811,5089.0,3,18,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.218,5,1,1.0,0.0005791729410401946,2158.25,5,22,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.219,8,2,1.1428571428571428,0.0008332465368190813,1371.5714285714287,8,26,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.22,5,2,1.25,0.0013962580284836638,895.25,5,20,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.220,5,2,1.25,0.0005795085767269356,2157.0,5,23,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.222,8,1,1.0,0.0010384215991692627,1100.5714285714287,8,33,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.223,5,1,1.0,0.0007173601147776184,1742.5,5,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.224,4,1,1.0,0.0003924261748258609,3397.6666666666665,4,26,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.225,5,1,1.0,0.0007522190461862494,1661.75,5,24,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.226,3,1,1.0,0.0003056546102903719,4907.5,3,16,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.227,4,1,1.0,0.0005477201150212241,2434.3333333333335,4,13,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.228,5,1,1.0,0.0005482456140350877,2280.0,5,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.229,4,1,1.0,0.00046248121170077463,2883.0,4,19,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.23,2,1,1.0,0.00026171159382360636,7642.0,2,13,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
54.36.148.230,8,1,1.0,0.0008096346523631211,1411.5714285714287,8,25,0,0.0,1.0,1.0,0.0,0.0,1,0,0,0.0,0.0,0.0
